"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Paul Arizin*","SF","23","PHW","66","2939","25.5","0.546","0","0.579","0","0","0","0","0","0","0","0","14.8","1.2","16","0.261","0","0","0","0",1952
"2","Cliff Barker","SG","31","INO","44","494","10.8","0.343","0","0.317","0","0","0","0","0","0","0","0","-0.7","0.8","0.1","0.008","0","0","0","0",1952
"3","Don Barksdale*","PF","28","BLB","62","2014","15.8","0.409","0","0.427","0","0","0","0","0","0","0","0","0.2","1.4","1.5","0.036","0","0","0","0",1952
"4","Leo Barnhorst","SF","27","INO","66","2344","15.9","0.419","0","0.208","0","0","0","0","0","0","0","0","1.3","3.5","4.7","0.097","0","0","0","0",1952
"5","Elmer Behnke","C","22","MLH","4","55","7.8","0.319","0","0.318","0","0","0","0","0","0","0","0","-0.2","0.1","-0.1","-0.098","0","0","0","0",1952
"6","Charlie Black","F-C","30","MLH","13","117","1.1","0.234","0","0.387","0","0","0","0","0","0","0","0","-0.5","0.1","-0.4","-0.148","0","0","0","0",1952
"7","Nelson Bobb","PG","27","PHW","62","1192","10.9","0.42","0","0.546","0","0","0","0","0","0","0","0","0.7","0.4","1.2","0.048","0","0","0","0",1952
"8","Vince Boryla","SF","24","NYK","42","1440","12.8","0.437","0","0.22","0","0","0","0","0","0","0","0","1.2","0.9","2.1","0.069","0","0","0","0",1952
"9","Don Boven","SG","26","MLH","66","1982","12.4","0.399","0","0.524","0","0","0","0","0","0","0","0","-0.2","1.7","1.5","0.036","0","0","0","0",1952
"10","Bob Brannum","PF","25","BOS","66","1324","12.4","0.423","0","0.423","0","0","0","0","0","0","0","0","0.5","1.5","2","0.074","0","0","0","0",1952
"11","Frankie Brian","SG","28","FTW","66","2672","14.8","0.452","0","0.445","0","0","0","0","0","0","0","0","4.3","1.8","6.1","0.11","0","0","0","0",1952
"12","Stan Brown","F","22","PHW","15","141","6.1","0.381","0","0.286","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.035","0","0","0","0",1952
"13","Walt Budko","PF","26","PHW","63","1126","10.2","0.455","0","0.371","0","0","0","0","0","0","0","0","1.1","0.4","1.5","0.065","0","0","0","0",1952
"14","Art Burris","SF","27","TOT","41","514","5.5","0.318","0","0.25","0","0","0","0","0","0","0","0","-1.2","0.4","-0.8","-0.073","0","0","0","0",1952
"15","Gerry Calabrese","SG","26","SYR","58","937","9.4","0.402","0","0.325","0","0","0","0","0","0","0","0","0","0.9","0.9","0.046","0","0","0","0",1952
"16","Bill Calhoun","SG","24","BLB","55","1594","10.2","0.391","0","0.447","0","0","0","0","0","0","0","0","-0.4","0.8","0.4","0.012","0","0","0","0",1952
"17","Al Cervi*","PG","34","SYR","55","850","21.9","0.536","0","0.886","0","0","0","0","0","0","0","0","4.1","1.2","5.3","0.297","0","0","0","0",1952
"18","Cal Christensen","SF","24","MLH","24","374","10.7","0.363","0","0.594","0","0","0","0","0","0","0","0","-0.3","0.4","0","0.002","0","0","0","0",1952
"19","Nat Clifton*","PF","29","NYK","62","2101","16.4","0.391","0","0.351","0","0","0","0","0","0","0","0","-0.7","2.3","1.6","0.036","0","0","0","0",1952
"20","Bill Closs","SF","30","FTW","57","1120","10.4","0.379","0","0.404","0","0","0","0","0","0","0","0","-1","0.9","0","-0.001","0","0","0","0",1952
"21","Jack Coleman","PF","27","ROC","66","2606","15.5","0.451","0","0.228","0","0","0","0","0","0","0","0","2.7","2.3","5","0.093","0","0","0","0",1952
"22","Chuck Cooper*","SF","25","BOS","66","1976","12.6","0.429","0","0.369","0","0","0","0","0","0","0","0","1.1","2.1","3.1","0.076","0","0","0","0",1952
"23","Bob Cousy*","PG","23","BOS","66","2681","21.4","0.445","0","0.365","0","0","0","0","0","0","0","0","4.9","2.8","7.7","0.138","0","0","0","0",1952
"24","Dillard Crocker","PF","27","TOT","38","783","12.3","0.427","0","0.52","0","0","0","0","0","0","0","0","0.6","0.6","1.2","0.072","0","0","0","0",1952
"25","Ed Dahler","F","26","PHW","14","112","10.3","0.426","0","0.184","0","0","0","0","0","0","0","0","0","0","0.1","0.036","0","0","0","0",1952
"26","Bob Davies*","PG","32","ROC","65","2394","17.4","0.455","0","0.383","0","0","0","0","0","0","0","0","4.7","1.6","6.3","0.126","0","0","0","0",1952
"27","Nate DeLong","C","26","MLH","17","132","21.1","0.557","0","0.833","0","0","0","0","0","0","0","0","0.7","0.1","0.8","0.309","0","0","0","0",1952
"28","Dick Dickey","PG","25","BOS","45","440","9.6","0.382","0","0.507","0","0","0","0","0","0","0","0","-0.2","0.4","0.3","0.028","0","0","0","0",1952
"29","Bob Donham","SG","25","BOS","66","1980","14.3","0.508","0","0.709","0","0","0","0","0","0","0","0","4.2","1.9","6.1","0.149","0","0","0","0",1952
"30","Dike Eddleman","SF","29","TOT","66","1904","11.1","0.387","0","0.408","0","0","0","0","0","0","0","0","-1.5","1.4","-0.1","-0.003","0","0","0","0",1952
"31","Jake Fendley","SG","22","FTW","58","651","9.8","0.432","0","0.559","0","0","0","0","0","0","0","0","0.5","0.5","1","0.076","0","0","0","0",1952
"32","Larry Foust","C","23","FTW","66","2615","21.2","0.45","0","0.398","0","0","0","0","0","0","0","0","3.9","3.2","7.1","0.13","0","0","0","0",1952
"33","Jerry Fowler","C","24","MLH","6","41","3.8","0.305","0","0.308","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.1","0","0","0","0",1952
"34","Joe Fulks*","PF","30","PHW","61","1904","11.8","0.381","0","0.281","0","0","0","0","0","0","0","0","-2.5","0.7","-1.8","-0.045","0","0","0","0",1952
