"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"88","Willie Somerset","PG","23","BAL","8","98","10.2","0.47","0","0.256","0","0","0","12.2","0","0","0","0","0.1","0.1","0.1","0.056","0","0","0","0",1966
"89","Dave Stallworth","SF","24","NYK","80","1893","16.3","0.509","0","0.459","0","0","0","13.5","0","0","0","0","3.2","0.5","3.7","0.095","0","0","0","0",1966
"90","Joe Strawder","C","25","DET","79","2180","11.6","0.466","0","0.418","0","0","0","4.5","0","0","0","0","0.7","2.9","3.6","0.078","0","0","0","0",1966
"91","Tom Thacker","PG","26","CIN","50","478","10.3","0.409","0","0.184","0","0","0","16.8","0","0","0","0","-0.4","0.4","0","-0.004","0","0","0","0",1966
"92","John Thompson*","C","24","BOS","10","72","14.8","0.49","0","0.2","0","0","0","5.8","0","0","0","0","0.1","0.2","0.3","0.169","0","0","0","0",1966
"93","Rod Thorn*","SG","24","TOT","73","1739","12.1","0.469","0","0.324","0","0","0","11.7","0","0","0","0","1","1.3","2.3","0.063","0","0","0","0",1966
"94","Nate Thurmond*","C","24","SFW","73","2891","15","0.454","0","0.382","0","0","0","5","0","0","0","0","0.3","4","4.3","0.072","0","0","0","0",1966
"95","Gene Tormohlen","C","28","STL","71","775","15.4","0.475","0","0.253","0","0","0","11.2","0","0","0","0","0.5","0.9","1.4","0.088","0","0","0","0",1966
"96","John Tresvant","PF","26","TOT","61","969","16.8","0.5","0","0.475","0","0","0","10.3","0","0","0","0","1.4","1.3","2.7","0.136","0","0","0","0",1966
"97","Jack Twyman*","SF","31","CIN","73","943","14.6","0.494","0","0.235","0","0","0","9.1","0","0","0","0","1.3","0.6","1.8","0.094","0","0","0","0",1966
"98","Dick Van Arsdale","SG","22","NYK","79","2289","11.7","0.488","0","0.419","0","0","0","10.5","0","0","0","0","2.1","0.5","2.6","0.055","0","0","0","0",1966
"99","Tom Van Arsdale","SG","22","DET","79","2041","10.6","0.433","0","0.348","0","0","0","13.4","0","0","0","0","-0.7","2.1","1.4","0.033","0","0","0","0",1966
"100","Chico Vaughn","PG","25","TOT","56","1219","10.3","0.437","0","0.304","0","0","0","15.3","0","0","0","0","-0.2","1","0.8","0.031","0","0","0","0",1966
"101","Chet Walker*","SF","25","PHI","80","2603","15.3","0.514","0","0.477","0","0","0","9.9","0","0","0","0","4.2","3.5","7.8","0.143","0","0","0","0",1966
"102","Gerry Ward","SG","24","PHI","66","838","4.1","0.402","0","0.317","0","0","0","11","0","0","0","0","-0.5","0.9","0.4","0.022","0","0","0","0",1966
"103","Ben Warley","SF","29","TOT","57","773","9.6","0.453","0","0.342","0","0","0","4.1","0","0","0","0","0","0.5","0.6","0.034","0","0","0","0",1966
"104","Bob Warlick","SG","24","DET","10","78","5.9","0.295","0","0.158","0","0","0","16.8","0","0","0","0","-0.3","0.1","-0.2","-0.145","0","0","0","0",1966
"105","Jim Washington","PF","22","STL","65","1104","10","0.431","0","0.305","0","0","0","5.3","0","0","0","0","-0.5","1","0.5","0.023","0","0","0","0",1966
"106","Ron Watts","F","22","BOS","1","3","24.8","0.5","0","0","0","0","0","58.1","0","0","0","0","0","0","0","0.29","0","0","0","0",1966
"107","Bob Weiss","G","23","PHI","7","30","3.5","0.333","0","0","0","0","0","15.7","0","0","0","0","-0.1","0","0","-0.01","0","0","0","0",1966
"108","Jerry West*","PG","27","LAL","79","3218","24.6","0.573","0","0.564","0","0","0","21.9","0","0","0","0","14.4","2.7","17.1","0.256","0","0","0","0",1966
"109","Gene Wiley","C","28","LAL","67","1386","8.9","0.448","0","0.263","0","0","0","5.4","0","0","0","0","0","1.3","1.3","0.045","0","0","0","0",1966
"110","Lenny Wilkens*","PG","28","STL","69","2692","15.9","0.524","0","0.558","0","0","0","21.9","0","0","0","0","5.4","2.2","7.6","0.135","0","0","0","0",1966
"111","George Wilson","C","23","CIN","47","276","12.4","0.431","0","0.304","0","0","0","8.3","0","0","0","0","-0.1","0.2","0.1","0.015","0","0","0","0",1966
