"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Stacey Arceneaux","F","25","STL","7","110","10.4","0.405","0","0.232","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.036","0","0","0","0",1962
"2","Paul Arizin*","SF","33","PHW","78","2785","14.8","0.486","0","0.403","0","0","0","0","0","0","0","0","3.9","2.5","6.3","0.109","0","0","0","0",1962
"3","Al Attles*","PG","25","PHW","75","2468","10.8","0.501","0","0.369","0","0","0","0","0","0","0","0","2.8","2.4","5.2","0.101","0","0","0","0",1962
"4","Elgin Baylor*","SF","27","LAL","48","2129","26.5","0.492","0","0.397","0","0","0","0","0","0","0","0","4.9","3","7.9","0.179","0","0","0","0",1962
"5","Walt Bellamy*","C","22","CHP","79","3344","26.3","0.554","0","0.455","0","0","0","0","0","0","0","0","13.4","2.8","16.3","0.233","0","0","0","0",1962
"6","Al Bianchi","PG","29","SYR","80","1925","11.4","0.437","0","0.261","0","0","0","0","0","0","0","0","0","2.4","2.4","0.059","0","0","0","0",1962
"7","George Blaney","PG","22","NYK","36","363","7.8","0.391","0","0.12","0","0","0","0","0","0","0","0","-0.4","0.3","-0.1","-0.014","0","0","0","0",1962
"8","Bucky Bockhorn","SG","28","CIN","80","3062","11","0.469","0","0.203","0","0","0","0","0","0","0","0","2","1.1","3.1","0.049","0","0","0","0",1962
"9","George Bon Salle","PF","26","CHP","3","9","0.1","0.25","0","0","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.429","0","0","0","0",1962
"10","Bob Boozer","PF","24","CIN","79","2488","13.3","0.492","0","0.397","0","0","0","0","0","0","0","0","2.8","1.1","3.9","0.075","0","0","0","0",1962
"11","Carl Braun*","PG","34","BOS","48","414","10.7","0.402","0","0.13","0","0","0","0","0","0","0","0","-0.4","0.9","0.5","0.053","0","0","0","0",1962
"12","Joe Buckhalter","PF","24","CIN","63","728","14.5","0.489","0","0.323","0","0","0","0","0","0","0","0","0.9","0.4","1.2","0.082","0","0","0","0",1962
"13","Cleveland Buckner","PF","23","NYK","62","696","15.7","0.469","0","0.362","0","0","0","0","0","0","0","0","0.6","0.7","1.3","0.087","0","0","0","0",1962
"14","Dave Budd","SF","23","NYK","79","1370","11.6","0.483","0","0.536","0","0","0","0","0","0","0","0","1.2","1.1","2.3","0.081","0","0","0","0",1962
"15","Ed Burton","F","22","NYK","8","28","12.6","0.476","0","0.286","0","0","0","0","0","0","0","0","0","0","0","0.075","0","0","0","0",1962
"16","Donnie Butcher","PG","25","NYK","47","479","6.8","0.372","0","0.445","0","0","0","0","0","0","0","0","-0.6","0.4","-0.3","-0.026","0","0","0","0",1962
"17","Al Butler","PG","23","TOT","59","2016","13","0.496","0","0.241","0","0","0","0","0","0","0","0","2.5","1.6","4.1","0.098","0","0","0","0",1962
"18","Barney Cable","SF","26","TOT","67","1861","11.3","0.439","0","0.242","0","0","0","0","0","0","0","0","-0.1","0.9","0.7","0.019","0","0","0","0",1962
"19","Howie Carl","PG","23","CHP","31","382","9.4","0.38","0","0.254","0","0","0","0","0","0","0","0","-0.7","0.2","-0.5","-0.061","0","0","0","0",1962
"20","Wilt Chamberlain*","C","25","PHW","80","3882","31.7","0.536","0","0.431","0","0","0","0","0","0","0","0","17.1","6","23.1","0.286","0","0","0","0",1962
"21","Ed Conlin","SG","28","PHW","70","963","7","0.393","0","0.24","0","0","0","0","0","0","0","0","-1","0.8","-0.1","-0.007","0","0","0","0",1962
"22","Larry Costello","PG","30","SYR","63","1854","15.6","0.507","0","0.406","0","0","0","0","0","0","0","0","3.3","2.6","5.9","0.153","0","0","0","0",1962
"23","Bob Cousy*","PG","33","BOS","75","2114","18.3","0.443","0","0.282","0","0","0","0","0","0","0","0","0.7","5.6","6.3","0.144","0","0","0","0",1962
"24","Jimmy Darrow","G","24","STL","5","34","5.9","0.332","0","0.467","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.112","0","0","0","0",1962
"25","Ralph Davis","SG","23","CHP","77","1992","9.9","0.431","0","0.117","0","0","0","0","0","0","0","0","-0.4","1","0.6","0.014","0","0","0","0",1962
"26","Archie Dees","F-C","25","TOT","21","288","0","0.507","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1962
"27","Walter Dukes","C","31","DET","77","1896","13.6","0.464","0","0.45","0","0","0","0","0","0","0","0","1","2.3","3.3","0.084","0","0","0","0",1962
"28","Johnny Egan","PG","23","DET","58","696","13.8","0.473","0","0.279","0","0","0","0","0","0","0","0","0.7","0.6","1.3","0.088","0","0","0","0",1962
"29","Rich Eichhorst","G","28","STL","1","10","12.2","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0.072","0","0","0","0",1962
"30","Wayne Embry*","C","24","CIN","75","2623","17.9","0.516","0","0.426","0","0","0","0","0","0","0","0","5.4","1.4","6.7","0.123","0","0","0","0",1962
"31","Ray Felix","C","31","LAL","80","1478","9.1","0.475","0","0.327","0","0","0","0","0","0","0","0","0.8","1.5","2.3","0.074","0","0","0","0",1962
"32","Al Ferrari","SG","28","STL","79","2046","8.2","0.436","0","0.376","0","0","0","0","0","0","0","0","0.1","0.7","0.9","0.02","0","0","0","0",1962
"33","Bob Ferry","C","24","DET","80","1918","17","0.493","0","0.449","0","0","0","0","0","0","0","0","3.1","1.8","4.9","0.122","0","0","0","0",1962
"34","Larry Foust","C","33","STL","57","1153","14.7","0.541","0","0.411","0","0","0","0","0","0","0","0","2.6","0.5","3.1","0.129","0","0","0","0",1962
"35","Dave Gambee","SF","24","SYR","80","2301","16.3","0.502","0","0.417","0","0","0","0","0","0","0","0","4.1","2.9","7","0.145","0","0","0","0",1962
"36","Tom Gola*","SG","29","PHW","60","2462","11.4","0.473","0","0.301","0","0","0","0","0","0","0","0","1.6","2.7","4.4","0.085","0","0","0","0",1962
"37","Joe Graboski","F-C","32","TOT","38","468","0","0.387","0","0.294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1962
"38","Johnny Green","PF","28","NYK","80","2789","15.8","0.47","0","0.373","0","0","0","0","0","0","0","0","2.1","3","5.1","0.088","0","0","0","0",1962
"39","Si Green","G-F","28","TOT","71","2388","0","0.432","0","0.344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1962
"40","Hal Greer*","SG","25","SYR","71","2705","17.5","0.5","0","0.28","0","0","0","0","0","0","0","0","5","3.5","8.5","0.151","0","0","0","0",1962
"41","Gene Guarilia","SF","24","BOS","45","367","11.3","0.431","0","0.398","0","0","0","0","0","0","0","0","-0.1","0.8","0.7","0.089","0","0","0","0",1962
"42","Richie Guerin*","SG","29","NYK","78","3348","20.9","0.516","0","0.402","0","0","0","0","0","0","0","0","9.2","3","12.1","0.174","0","0","0","0",1962
"43","Cliff Hagan*","SF","30","STL","77","2784","19.3","0.524","0","0.295","0","0","0","0","0","0","0","0","7.3","1.2","8.5","0.146","0","0","0","0",1962
"44","Swede Halbrook","C","29","SYR","64","908","11.6","0.409","0","0.358","0","0","0","0","0","0","0","0","-0.9","1.5","0.6","0.033","0","0","0","0",1962
"45","Vern Hatton","G","26","TOT","40","898","0","0.417","0","0.378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1962
"46","Tom Hawkins","SF","25","LAL","79","1903","10.5","0.45","0","0.315","0","0","0","0","0","0","0","0","0.3","1.8","2.1","0.054","0","0","0","0",1962
