"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Paul Arizin*","SF","27","PHW","72","2724","21.3","0.526","0","0.454","0","0","0","0","0","0","0","0","10.2","2","12.2","0.214","0","0","0","0",1956
"2","Jesse Arnelle","PF","22","FTW","31","409","12.6","0.378","0","0.421","0","0","0","0","0","0","0","0","-0.6","0.6","0","-0.001","0","0","0","0",1956
"3","Dick Atha","SG","24","NYK","25","288","11.4","0.466","0","0.307","0","0","0","0","0","0","0","0","0.3","0.2","0.5","0.076","0","0","0","0",1956
"4","Jim Baechtold","SF","28","NYK","70","1738","14.2","0.467","0","0.419","0","0","0","0","0","0","0","0","2.3","0.8","3.2","0.088","0","0","0","0",1956
"5","Ernie Barrett","SG","26","BOS","72","1451","11.2","0.433","0","0.221","0","0","0","0","0","0","0","0","0.5","1","1.5","0.051","0","0","0","0",1956
"6","Ernie Beck","SG","24","PHW","67","1007","11.7","0.438","0","0.302","0","0","0","0","0","0","0","0","0.4","0.8","1.1","0.053","0","0","0","0",1956
"7","Don Bielke","C","23","FTW","7","38","12.2","0.579","0","0.778","0","0","0","0","0","0","0","0","0.1","0","0.2","0.198","0","0","0","0",1956
"8","Carl Braun*","SG","28","NYK","72","2316","15.2","0.451","0","0.359","0","0","0","0","0","0","0","0","2.4","1.2","3.6","0.075","0","0","0","0",1956
"9","Frankie Brian","PG","32","FTW","37","680","9.4","0.378","0","0.335","0","0","0","0","0","0","0","0","-0.8","0.6","-0.2","-0.016","0","0","0","0",1956
"10","Nat Clifton*","PF","33","NYK","64","1537","13.9","0.449","0","0.353","0","0","0","0","0","0","0","0","1.1","1","2.1","0.067","0","0","0","0",1956
"11","Jack Coleman","PF","31","TOT","75","2738","15.1","0.453","0","0.263","0","0","0","0","0","0","0","0","2.2","4.1","6.4","0.112","0","0","0","0",1956
"12","Ed Conlin","SF","22","SYR","66","1423","13.8","0.416","0","0.31","0","0","0","0","0","0","0","0","-0.2","2.2","2","0.068","0","0","0","0",1956
"13","Chuck Cooper*","SF","29","TOT","67","1144","9.3","0.412","0","0.432","0","0","0","0","0","0","0","0","-0.2","1.3","1.1","0.045","0","0","0","0",1956
"14","Bob Cousy*","PG","27","BOS","72","2767","20.2","0.461","0","0.461","0","0","0","0","0","0","0","0","4.3","2.6","6.8","0.119","0","0","0","0",1956
"15","Red Davis","C","23","ROC","3","16","-3.3","0.145","0","0.333","0","0","0","0","0","0","0","0","-0.1","0","-0.1","-0.288","0","0","0","0",1956
"16","Walt Davis","PF","25","PHW","70","1097","7.7","0.422","0","0.336","0","0","0","0","0","0","0","0","0","0.9","0.8","0.036","0","0","0","0",1956
"17","George Dempsey","PG","26","PHW","72","1444","12.8","0.521","0","0.525","0","0","0","0","0","0","0","0","2.3","1.2","3.5","0.117","0","0","0","0",1956
"18","Corky Devlin","SG","24","FTW","69","1535","11.3","0.436","0","0.355","0","0","0","0","0","0","0","0","0.6","1.2","1.8","0.057","0","0","0","0",1956
"19","Walter Dukes","C","25","NYK","60","1290","13.8","0.491","0","0.638","0","0","0","0","0","0","0","0","1.9","0.9","2.8","0.104","0","0","0","0",1956
"20","Dick Farley","SG","23","SYR","72","1429","10.8","0.442","0","0.459","0","0","0","0","0","0","0","0","0.8","1.7","2.5","0.083","0","0","0","0",1956
"21","Ron Feiereisel","G","24","MNL","10","59","12.2","0.428","0","0.571","0","0","0","0","0","0","0","0","0","0","0","0.04","0","0","0","0",1956
"22","Ray Felix","C","25","NYK","72","1702","18.6","0.506","0","0.702","0","0","0","0","0","0","0","0","4.3","1.2","5.5","0.155","0","0","0","0",1956
"23","Al Ferrari","SF","22","STL","68","1611","9.9","0.428","0","0.442","0","0","0","0","0","0","0","0","0.4","1.6","1.9","0.057","0","0","0","0",1956
"24","Ed Fleming","SG","22","ROC","71","2028","16.4","0.45","0","0.451","0","0","0","0","0","0","0","0","1.8","3.2","5","0.118","0","0","0","0",1956
"25","Larry Foust","C","27","FTW","72","2024","23.8","0.547","0","0.676","0","0","0","0","0","0","0","0","8.6","2.6","11.1","0.264","0","0","0","0",1956
"26","Harry Gallatin*","SF","28","NYK","72","2378","17.5","0.484","0","0.546","0","0","0","0","0","0","0","0","4","1.7","5.6","0.114","0","0","0","0",1956
"27","Dick Garmaker","SG","23","MNL","68","870","13.6","0.447","0","0.373","0","0","0","0","0","0","0","0","0.7","0.6","1.3","0.072","0","0","0","0",1956
"28","Jack George","PG","27","PHW","72","2840","13.6","0.45","0","0.416","0","0","0","0","0","0","0","0","2.5","2.1","4.6","0.077","0","0","0","0",1956
"29","Tom Gola*","SG","23","PHW","68","2346","16.7","0.496","0","0.563","0","0","0","0","0","0","0","0","4","2.5","6.5","0.132","0","0","0","0",1956
"30","Joe Graboski","PF","26","PHW","72","2375","13.8","0.422","0","0.316","0","0","0","0","0","0","0","0","-0.2","2.1","2","0.04","0","0","0","0",1956
"31","Alex Hannum*","PF","32","STL","71","1480","7.9","0.37","0","0.34","0","0","0","0","0","0","0","0","-1.6","2","0.4","0.012","0","0","0","0",1956
"32","Chris Harris","SG","22","TOT","41","420","3.7","0.299","0","0.302","0","0","0","0","0","0","0","0","-1.3","0.4","-0.8","-0.095","0","0","0","0",1956
"33","Bob Harrison","PG","28","STL","72","2219","8","0.391","0","0.201","0","0","0","0","0","0","0","0","-1.3","2.2","0.9","0.019","0","0","0","0",1956
"34","Dick Hemric","PF","22","BOS","71","1329","13.8","0.48","0","0.683","0","0","0","0","0","0","0","0","1.7","1.1","2.7","0.099","0","0","0","0",1956
"35","Larry Hennessy","SG","26","PHW","53","444","9.5","0.375","0","0.13","0","0","0","0","0","0","0","0","-0.8","0.3","-0.5","-0.054","0","0","0","0",1956
"36","Lew Hitch","PF","26","MNL","69","1129","12.6","0.491","0","0.562","0","0","0","0","0","0","0","0","1.3","0.8","2.2","0.092","0","0","0","0",1956
"37","Jim Holstein","F-G","25","TOT","27","352","0","0.342","0","0.416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1956
"38","Johnny Horan","F","23","TOT","19","93","1.9","0.363","0","0.262","0","0","0","0","0","0","0","0","-0.2","0","-0.1","-0.075","0","0","0","0",1956
"39","Bob Houbregs*","C","23","FTW","70","1535","22","0.523","0","0.666","0","0","0","0","0","0","0","0","4.9","1.9","6.9","0.214","0","0","0","0",1956
"40","Mel Hutchins","PF","27","FTW","66","2240","14.4","0.46","0","0.289","0","0","0","0","0","0","0","0","2.1","2.4","4.4","0.095","0","0","0","0",1956
"41","Neil Johnston*","C","26","PHW","70","2594","25.1","0.555","0","0.627","0","0","0","0","0","0","0","0","11.2","2.7","13.9","0.258","0","0","0","0",1956
"42","Ed Kalafat","SF","23","MNL","72","1639","12.6","0.441","0","0.467","0","0","0","0","0","0","0","0","0.8","1.3","2.1","0.062","0","0","0","0",1956
"43","Billy Kenville","PG","25","SYR","72","1278","16","0.477","0","0.574","0","0","0","0","0","0","0","0","2.1","1.8","3.9","0.148","0","0","0","0",1956
"44","Red Kerr","C","23","SYR","72","2114","15.7","0.447","0","0.338","0","0","0","0","0","0","0","0","1.4","3.3","4.6","0.105","0","0","0","0",1956
"45","George King","PG","27","SYR","72","2343","13.1","0.421","0","0.36","0","0","0","0","0","0","0","0","0.5","3.3","3.8","0.078","0","0","0","0",1956
"46","Earl Lloyd*","SF","27","SYR","72","1837","10.8","0.412","0","0.379","0","0","0","0","0","0","0","0","-0.5","2.9","2.4","0.062","0","0","0","0",1956
"47","Jim Loscutoff","SF","25","BOS","71","1582","12.7","0.411","0","0.33","0","0","0","0","0","0","0","0","-0.6","1.5","0.9","0.026","0","0","0","0",1956
"48","Clyde Lovellette*","C","26","MNL","71","2518","23.5","0.484","0","0.342","0","0","0","0","0","0","0","0","5.6","2.5","8.1","0.155","0","0","0","0",1956
"49","Ed Macauley*","C","27","BOS","71","2354","18.3","0.51","0","0.507","0","0","0","0","0","0","0","0","6.2","1.6","7.8","0.158","0","0","0","0",1956
"50","Slater Martin*","PG","30","MNL","72","2838","13.3","0.457","0","0.458","0","0","0","0","0","0","0","0","2.9","1.8","4.7","0.079","0","0","0","0",1956
"51","Dick McGuire*","PG","30","NYK","62","1685","12.7","0.406","0","0.441","0","0","0","0","0","0","0","0","0.2","1.2","1.3","0.038","0","0","0","0",1956
"52","Jack McMahon","PG","27","TOT","70","1713","8.3","0.369","0","0.301","0","0","0","0","0","0","0","0","-2.1","1.9","-0.2","-0.005","0","0","0","0",1956
"53","Monk Meineke","PF","25","ROC","69","1248","14.4","0.474","0","0.56","0","0","0","0","0","0","0","0","1.7","1.9","3.7","0.141","0","0","0","0",1956
"54","Chuck Mencel","PG","22","MNL","69","973","10.1","0.381","0","0.256","0","0","0","0","0","0","0","0","-0.9","0.6","-0.3","-0.015","0","0","0","0",1956
"55","George Mikan*","C","31","MNL","37","765","17.8","0.455","0","0.325","0","0","0","0","0","0","0","0","0.8","0.8","1.6","0.098","0","0","0","0",1956
"56","Vern Mikkelsen*","PF","27","MNL","72","2100","16.8","0.481","0","0.497","0","0","0","0","0","0","0","0","3.6","1.8","5.4","0.123","0","0","0","0",1956
"57","Jackie Moore","SF","23","PHW","54","402","10.2","0.433","0","0.411","0","0","0","0","0","0","0","0","0.1","0.4","0.5","0.054","0","0","0","0",1956
"58","Red Morrison","C","23","BOS","71","910","9.6","0.398","0","0.371","0","0","0","0","0","0","0","0","-0.4","0.9","0.5","0.024","0","0","0","0",1956
"59","Jack Nichols","PF","29","BOS","60","1964","16.5","0.472","0","0.317","0","0","0","0","0","0","0","0","2.6","1.8","4.4","0.107","0","0","0","0",1956
"60","Chuck Noble","SG","24","FTW","72","2013","10.8","0.402","0","0.254","0","0","0","0","0","0","0","0","-0.9","2","1.1","0.026","0","0","0","0",1956
"61","Togo Palazzi","SF","23","BOS","63","703","14.8","0.439","0","0.332","0","0","0","0","0","0","0","0","0.3","0.5","0.8","0.057","0","0","0","0",1956
"62","Med Park","SF","22","STL","40","424","10.9","0.41","0","0.461","0","0","0","0","0","0","0","0","-0.1","0.5","0.4","0.047","0","0","0","0",1956
"63","Bob Peterson","SF","24","NYK","58","779","12.9","0.444","0","0.343","0","0","0","0","0","0","0","0","0.4","0.5","0.9","0.057","0","0","0","0",1956
"64","Bob Pettit*","C","23","STL","72","2794","27.3","0.502","0","0.502","0","0","0","0","0","0","0","0","8.9","4.8","13.8","0.236","0","0","0","0",1956
"65","Andy Phillip*","PG","33","FTW","70","2078","11.9","0.414","0","0.491","0","0","0","0","0","0","0","0","0.6","2.3","2.9","0.066","0","0","0","0",1956
"66","Richie Regan","PG","25","ROC","72","1746","8.9","0.382","0","0.195","0","0","0","0","0","0","0","0","-1.7","2.1","0.4","0.01","0","0","0","0",1956
"67","Dick Ricketts","PF","22","TOT","68","1943","9.6","0.363","0","0.259","0","0","0","0","0","0","0","0","-3","3","0","-0.001","0","0","0","0",1956
"68","Arnie Risen*","C","31","BOS","68","1597","12.1","0.458","0","0.487","0","0","0","0","0","0","0","0","1.2","1.4","2.6","0.079","0","0","0","0",1956
"69","Red Rocha","C","32","SYR","72","1883","12.4","0.441","0","0.406","0","0","0","0","0","0","0","0","1","2.7","3.6","0.092","0","0","0","0",1956
"70","Bob Santini","F","20","NYK","4","23","12.7","0.506","0","0.2","0","0","0","0","0","0","0","0","0.1","0","0.1","0.127","0","0","0","0",1956
"71","Bob Schafer","SG","22","TOT","54","578","7.5","0.366","0","0.3","0","0","0","0","0","0","0","0","-1.1","0.5","-0.6","-0.046","0","0","0","0",1956
"72","Dolph Schayes*","PF","27","SYR","72","2517","23.7","0.497","0","0.526","0","0","0","0","0","0","0","0","6.9","4.9","11.8","0.225","0","0","0","0",1956
"73","Dick Schnittker","SF","27","MNL","72","1930","13.9","0.505","0","0.549","0","0","0","0","0","0","0","0","4.2","1.1","5.3","0.132","0","0","0","0",1956
"74","Kenny Sears","PF","22","NYK","70","2069","17.8","0.515","0","0.445","0","0","0","0","0","0","0","0","4.8","1.4","6.2","0.144","0","0","0","0",1956
"75","Frank Selvy","SG","23","STL","17","444","12","0.436","0","0.388","0","0","0","0","0","0","0","0","0.2","0.4","0.6","0.064","0","0","0","0",1956
"76","Paul Seymour","SG","28","SYR","57","1826","12.1","0.416","0","0.348","0","0","0","0","0","0","0","0","0","2.2","2.3","0.059","0","0","0","0",1956
"77","Chuck Share","C","28","STL","72","1975","20.6","0.513","0","0.679","0","0","0","0","0","0","0","0","5.4","3.3","8.6","0.21","0","0","0","0",1956
"78","Bill Sharman*","SG","29","BOS","72","2698","17.7","0.508","0","0.336","0","0","0","0","0","0","0","0","7.2","1.6","8.8","0.157","0","0","0","0",1956
