"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"21","Vin Baker","PF","25","MIL","78","3159","20.1","0.553","0.043","0.416","10.4","20.7","15.6","12.1","1.4","2.7","14.2","25.3","4.9","3.4","8.3","0.127","2.1","-0.1","2","3.2",1997
"22","Charles Barkley*","PF","33","HOU","53","2009","23","0.581","0.296","0.6","12.9","27.7","20.7","20.6","1.8","0.9","14.7","23.2","5.7","3.7","9.4","0.224","4.4","1.3","5.7","3.9",1997
"23","Dana Barros","PG","29","BOS","24","708","14","0.552","0.415","0.17","0.8","7.6","3.9","18.6","1.8","0.6","12.5","18.8","0.9","0.1","1","0.065","1.6","-0.6","1","0.5",1997
"24","Brent Barry","SG","25","LAC","59","1094","15","0.526","0.456","0.245","3.1","8.9","5.9","23.1","2.5","1.1","15.3","20.3","1.2","0.9","2.1","0.09","0.6","-0.2","0.4","0.7",1997
"25","Jon Barry","SG","27","ATL","58","965","13.2","0.535","0.504","0.187","3.3","8.8","6.1","19.7","3.2","0.2","18.1","15.9","0.9","1.5","2.4","0.118","-0.5","1.7","1.3","0.8",1997
"26","Benoit Benjamin","C","32","TOR","4","44","8.9","0.472","0","0.333","7.8","16.5","12","3.7","1.2","0","12.7","16","0","0","0","0.033","-3.8","-1.6","-5.4","0",1997
"27","Elmer Bennett","PG","26","TOT","9","75","5.8","0.47","0.474","0.526","0","6","3.1","22.3","2.8","0","29.9","20","-0.2","0","-0.1","-0.075","-6.7","-1.4","-8.1","-0.1",1997
"28","Travis Best","PG","24","IND","76","2064","13.3","0.533","0.25","0.318","2.1","7.4","4.8","26.4","2.6","0.2","17.8","19.3","1.8","2.3","4.1","0.096","-0.9","0.9","0","1",1997
"29","Mookie Blaylock","PG","29","ATL","78","3056","20.4","0.548","0.521","0.15","4.6","11.4","8.1","27.7","3.8","0.5","13","21.9","7","5.6","12.5","0.197","4.3","2.4","6.8","6.8",1997
"30","Corie Blount","PF","28","LAL","58","1009","11.9","0.559","0.017","0.464","12.9","18.3","15.6","5.2","1.1","2","18.8","11.8","1.1","1.4","2.5","0.117","-2.2","0.1","-2.1","0",1997
"31","Muggsy Bogues","PG","32","CHH","65","1880","15.7","0.554","0.325","0.144","1.7","7.2","4.5","38.6","2.4","0.1","18.6","14.5","3.9","1.1","5","0.127","1.9","-0.4","1.5","1.6",1997
"32","Dexter Boney","SG","26","PHO","8","48","10.2","0.422","0.316","0.421","7.3","7.2","7.3","0","2.1","1.5","4.3","22.1","0","0","0","0.013","-4","-2.1","-6.1","0",1997
"33","Melvin Booker","PG","24","TOT","21","430","8.8","0.536","0.352","0.19","1.9","6.1","4","19.1","0.4","0.4","19.2","14.6","0.3","-0.1","0.1","0.014","-2","-1.8","-3.7","-0.2",1997
"34","Bruce Bowen","SF","25","MIA","1","1","37.7","0","0","0","0","0","0","0","0","77.8","0","0","0","0","0","0.321","36.8","60.7","97.4","0",1997
"35","Donnie Boyce","SG","23","ATL","22","154","7","0.378","0.254","0.349","5.5","6.1","5.8","14.7","3.6","2","18","27.2","-0.5","0.3","-0.3","-0.081","-6.7","0.5","-6.3","-0.2",1997
"36","Shawn Bradley","C","24","TOT","73","2288","16.5","0.478","0.009","0.252","10.4","19.8","14.9","4.2","0.9","8.3","11.8","22.1","0","3","3","0.062","-1.9","0.8","-1.1","0.5",1997
"37","Mark Bradtke","C","28","PHI","36","251","9.6","0.463","0","0.224","11","18.7","14.8","4.2","1","1.4","12.4","12.2","0.1","0.1","0.2","0.044","-3.5","-1.1","-4.6","-0.2",1997
"38","Terrell Brandon","PG","26","CLE","78","2868","21.5","0.526","0.206","0.226","2.1","11.7","6.8","35.6","2.8","0.9","11","28.3","6.2","4.7","10.8","0.181","4.2","1.5","5.6","5.5",1997
"39","Frank Brickowski","PF","37","BOS","17","255","6.9","0.512","0.274","0.192","2.5","13.7","7.7","9.1","1","1.2","19.4","16.5","-0.2","0.1","-0.1","-0.02","-4.8","-0.8","-5.6","-0.2",1997
"40","Scott Brooks","PG","31","NYK","38","251","11","0.625","0.308","0.385","3","5.5","4.3","17.8","4.4","0","27.2","11.5","0.2","0.5","0.7","0.136","-3","4.5","1.5","0.2",1997
"41","Chucky Brown","SF","28","TOT","70","757","11.3","0.552","0.039","0.455","6.6","17.1","11.9","5.7","0.6","2.2","9.3","12.4","1","0.6","1.6","0.101","-1.6","0","-1.6","0.1",1997
"42","Dee Brown","PG","28","BOS","21","522","11.3","0.455","0.392","0.133","1.6","9.6","5.3","19.6","3","1","12","16.4","0.1","0.3","0.3","0.03","-1.7","0.7","-1","0.1",1997
"43","Marcus Brown","PG","22","POR","21","184","12.9","0.523","0.457","0.271","2.7","6.9","4.8","18","2.3","0.8","14.2","22.4","0.2","0.2","0.4","0.105","-0.9","0","-1","0",1997
"44","Mike Brown","C","33","PHO","6","83","11.1","0.488","0","0.833","12.8","22.4","17.6","8.2","0.6","0.9","10.9","10","0.1","0.1","0.2","0.107","-1.3","-1.4","-2.7","0",1997
"45","P.J. Brown","PF","27","MIA","80","2592","13.8","0.505","0.003","0.335","11.1","19.4","15.3","5.9","1.8","2.9","13.1","15.7","2.1","5.4","7.5","0.139","-1.5","1.6","0.1","1.3",1997
"46","Randy Brown","PG","28","CHI","72","1057","13","0.461","0.066","0.252","3.7","8.1","5.9","18","4.1","1.2","13.6","18.1","0.4","2","2.4","0.107","-3","3","0","0.5",1997
"47","Kobe Bryant*","SF","18","LAL","71","1103","14.4","0.544","0.322","0.393","4.9","8.7","6.8","13.8","2.3","1.6","18.5","24.7","0.5","1.3","1.8","0.079","-0.2","0.1","-0.1","0.5",1997
"48","Mark Bryant","PF","31","PHO","41","1018","13.3","0.589","0","0.393","7.7","16.5","12.2","7.2","1.1","0.4","12.5","16.3","1.6","0.7","2.3","0.109","-1.3","-1","-2.3","-0.1",1997
"49","Jud Buechler","SF","28","CHI","76","703","9.8","0.423","0.342","0.089","7.3","12.8","10.1","11.4","1.7","2.2","14.1","12.1","0.1","1.1","1.2","0.082","-1.7","0.9","-0.9","0.2",1997
"50","Matt Bullard","PF","29","HOU","71","1025","10.3","0.535","0.644","0.12","1.5","11.2","6.6","10","1.1","1.3","11.3","15","0.7","1","1.7","0.08","-0.4","0","-0.4","0.4",1997
"51","Scott Burrell","SF","26","TOT","57","939","10.3","0.483","0.428","0.28","6.4","13.7","10.1","12.1","1.6","1.5","14.8","17.4","0.3","0.5","0.8","0.042","-1.7","-0.1","-1.8","0",1997
"52","Willie Burton","SF","28","ATL","24","380","8.6","0.507","0.397","0.586","3.5","9.2","6.4","4.8","1.2","0.6","15.1","21.3","0.1","0.4","0.5","0.06","-4.3","-0.6","-4.9","-0.3",1997
"53","Mitchell Butler","SG","26","POR","49","465","9","0.503","0.312","0.4","5","8.4","6.8","10","1.5","0.3","15.5","16.9","0.1","0.5","0.6","0.063","-3","0.1","-2.9","-0.1",1997
"54","Jason Caffey","PF","23","CHI","75","1405","14.3","0.574","0.003","0.548","11","13.1","12.1","9.3","0.9","0.5","16.9","18.3","2.2","1.7","3.9","0.134","-1.2","-1.2","-2.5","-0.2",1997
"55","Michael Cage","C","35","PHI","82","1247","10.3","0.475","0","0.291","9.6","18.6","14","4.9","1.9","2.4","9.7","6","1","1","2","0.078","-1.8","1","-0.8","0.4",1997
"56","Adrian Caldwell","PF","30","TOT","45","569","7.5","0.443","0.022","0.543","10.7","21.6","16","3.1","1.4","1","19.7","10.6","-0.2","0.4","0.2","0.016","-5.6","-1.3","-6.9","-0.7",1997
"57","Marcus Camby","C","22","TOR","63","1897","17.8","0.523","0.018","0.339","7.9","16.7","12.2","9.6","1.8","5.5","13","24.3","1.4","2.3","3.7","0.095","-0.7","0.6","-0.1","0.9",1997
"58","Elden Campbell","PF","28","LAL","77","2516","16.8","0.52","0.004","0.393","9.5","18.3","14","8.6","1","3.5","10.5","22","3.4","3.6","7","0.134","-0.6","0","-0.6","0.8",1997
"59","Antoine Carr","PF","35","UTA","82","1460","12.1","0.522","0.006","0.243","5.5","10.9","8.3","8.2","0.9","3.6","11.5","20.8","0.8","1.6","2.4","0.079","-2.8","-0.3","-3.1","-0.4",1997
"60","Chris Carr","SG","22","MIN","55","830","13.3","0.556","0.325","0.269","4.4","11.6","8","9.8","1.5","0.9","10.9","18.8","1","0.6","1.7","0.096","-0.6","-0.3","-0.9","0.2",1997
"61","Jimmy Carruth","PF","27","MIL","4","21","9.7","0.727","0","0.333","0","23.2","11.7","0","0","7.1","22.5","9.8","0","0","0","0.09","-6.1","3.1","-3","0",1997
"62","Sam Cassell","PG","27","TOT","61","1714","18.4","0.541","0.295","0.321","3","9.1","6","31.8","2.3","0.8","15.8","27.3","2.7","1.1","3.9","0.108","2.2","0","2.2","1.8",1997
"63","Duane Causwell","C","28","SAC","46","581","8.9","0.535","0.032","0.394","11.3","14.2","12.7","5.1","1.4","4.9","23.6","11.1","0.1","0.6","0.7","0.06","-5.2","1.6","-3.6","-0.2",1997
"64","Cedric Ceballos","SF","27","TOT","50","1426","16.2","0.522","0.165","0.301","8.4","18.5","13.5","7.6","1.2","1.2","10.8","24.7","1.1","1.3","2.4","0.082","-0.1","-1.8","-1.8","0.1",1997
"65","Tom Chambers","PF","37","CHH","12","83","-3.9","0.29","0.097","0.129","4.5","15.6","10.2","7.2","0.7","0","21.6","23.7","-0.5","0","-0.4","-0.239","-12","-4.9","-16.9","-0.3",1997
"66","Rex Chapman","SG","29","PHO","65","1833","15.2","0.551","0.419","0.199","1.6","9.9","5.8","16.3","1.5","0.3","10.5","22.4","2.4","0.9","3.3","0.086","1.3","-1","0.2","1",1997
"67","Calbert Cheaney","SG","25","WSB","79","2411","11.1","0.53","0.041","0.188","3.4","9.5","6.5","7.2","1.7","0.6","10.6","16.5","1.6","2.2","3.9","0.077","-2.6","0.1","-2.5","-0.3",1997
"68","Pete Chilcutt","PF","28","VAN","54","662","14.5","0.521","0.418","0.133","11.6","15.8","13.7","11.8","2.1","2","13.8","14.2","0.7","0.4","1.1","0.08","0.7","-0.5","0.2","0.4",1997
"69","Randolph Childress","PG","24","TOT","23","155","4.5","0.448","0.475","0.2","0.8","3.8","2.3","16.6","3.1","0","29.3","18.3","-0.4","0.2","-0.2","-0.054","-6.4","0.2","-6.2","-0.2",1997
"70","Chris Childs","PG","29","NYK","65","2076","11.2","0.526","0.355","0.292","1.3","9.4","5.5","30.7","2","0.4","23.8","16.8","0.8","3.2","3.9","0.091","-1.4","1","-0.3","0.9",1997
"71","Doug Christie","SG","26","TOR","81","3127","15.1","0.543","0.404","0.322","3.1","13.4","8.1","16.7","3.4","1.2","15.6","18.4","3.3","3.6","7","0.107","0","1.7","1.7","2.9",1997
"72","Derrick Coleman","PF","29","PHI","57","2102","17.3","0.518","0.142","0.437","7.9","22.1","14.9","15.7","1.2","2.6","15.6","23.7","1.8","1.6","3.3","0.076","0.8","-0.1","0.7","1.5",1997
"73","Bimbo Coles","PG","28","GSW","51","1183","9.5","0.463","0.325","0.156","3.9","7.9","5.9","19.4","1.5","0.5","15","14.9","0.4","0","0.5","0.019","-2","-1.2","-3.2","-0.3",1997
"74","Marty Conlon","C","29","BOS","74","1614","12.8","0.542","0.022","0.377","8.5","15.1","11.5","10.1","1.4","0.8","17.1","17","1.3","0.5","1.8","0.053","-1.5","-1.6","-3.1","-0.5",1997
"75","Tyrone Corbin","SF","34","ATL","70","2305","11","0.514","0.347","0.18","4","11","7.6","9","2.2","0.2","11.6","15","1.8","3.1","5","0.104","-1.4","1.1","-0.3","1",1997
"76","Joe Courtney","PF","27","TOT","9","100","3.8","0.388","0","0.167","10","8.2","9.1","0","0","0","8.5","15.7","-0.1","0","-0.1","-0.059","-6.1","-4.8","-10.9","-0.2",1997
"77","John Crotty","PG","27","MIA","48","659","14.3","0.637","0.318","0.416","2.8","5.7","4.2","26.1","1.5","0","18.7","16","1.6","0.8","2.4","0.176","-0.2","0.3","0.1","0.3",1997
"78","Terry Cummings","PF","35","SEA","45","828","15.2","0.521","0.016","0.257","10.2","16.4","13.3","8.3","2.1","0.7","11.2","22.1","0.9","1.2","2.1","0.121","-1.3","-0.7","-2","0",1997
"79","Earl Cureton","PF","39","TOR","9","46","4.9","0.376","0","0.375","9.9","13.1","11.5","13.1","0","0","9.7","10","0","0","0","0.026","-5","-0.9","-5.9","0",1997
"80","Dell Curry","SG","32","CHH","68","2078","15","0.561","0.354","0.17","2.4","9.7","6.1","10","1.6","0.5","9.4","22.5","2.8","1","3.8","0.089","1.2","-1.2","0","1",1997
"81","Michael Curry","SG","28","DET","81","1217","10.4","0.592","0.348","0.489","2.4","9.6","6.1","5.6","1.4","0.8","9.4","12.1","2","1.2","3.2","0.126","-1.7","0.8","-0.9","0.3",1997
"82","Erick Dampier","C","21","IND","72","1052","11.8","0.451","0.003","0.5","11.1","22.1","16.7","6.9","1","5.6","17","21.7","-1","1.9","0.9","0.04","-4.4","0.7","-3.7","-0.4",1997
"83","Lloyd Daniels","SG","29","TOT","22","310","8.3","0.403","0.588","0.05","6.3","8.9","7.6","13.1","1.7","0.7","10.3","18.8","-0.1","0.1","0","0.001","-2","-1.5","-3.5","-0.1",1997
"84","Sasha Danilovic","SG","26","TOT","56","1789","10.9","0.552","0.414","0.265","1.9","7","4.5","10","1.6","0.4","15.4","19.6","0.8","2","2.8","0.074","-1.3","0.3","-1","0.5",1997
"85","Yinka Dare","C","24","NJN","41","313","7.2","0.406","0","0.685","11.4","17.3","14.2","1.4","0.7","6.7","23","12.4","-0.4","0.3","-0.1","-0.014","-6.7","-0.3","-7","-0.4",1997
"86","Antonio Davis","PF","28","IND","82","2335","13.8","0.536","0.022","0.565","9.9","20.5","15.3","4.8","1","2.9","15","18.6","1.7","3.4","5.2","0.106","-1.4","0.1","-1.3","0.4",1997
"87","Ben Davis","PF","24","PHO","20","98","9.4","0.417","0","0.769","14.4","17.8","16.1","0","2.1","0.8","7.9","17.4","0","0.1","0.1","0.037","-4.4","-2.2","-6.6","-0.1",1997
"88","Dale Davis","PF","27","IND","80","2589","15.1","0.532","0","0.313","14.1","21.4","17.8","4","1.3","2.4","12.1","15.9","2.7","4","6.7","0.124","0.2","-0.3","-0.1","1.2",1997
"89","Emanual Davis","PG","28","HOU","13","230","9.7","0.565","0.5","0.148","1.1","9.6","5.5","17.1","2.1","0.7","22.8","14.7","0","0.3","0.3","0.063","-1.8","1.2","-0.6","0",1997
"90","Hubert Davis","SG","26","TOR","36","623","7.4","0.466","0.38","0.125","2","5.6","3.8","8.9","0.9","0.3","9.8","15.5","0","0.1","0.1","0.01","-3.2","-1.6","-4.9","-0.5",1997
"91","Mark Davis","SF","23","PHI","75","1705","13.7","0.525","0.174","0.314","8.6","12.1","10.3","12.9","2.5","1.3","16.2","18","1.3","1","2.3","0.065","-1.5","0","-1.4","0.2",1997
"92","Todd Day","SG","27","BOS","81","2277","15.5","0.515","0.348","0.331","5.1","12.1","8.3","8.6","2.4","1.6","10","24","2.1","1.2","3.2","0.068","0.9","-1.2","-0.4","0.9",1997
"93","Andrew DeClercq","C","23","GSW","71","1065","12.5","0.552","0","0.553","13.6","19.7","16.6","4.9","1.6","1.9","18.3","17.4","0.8","0.7","1.6","0.07","-3.8","-1","-4.8","-0.8",1997
"94","Terry Dehere","PG","25","LAC","73","1053","12.4","0.524","0.418","0.386","1.6","9.2","5.3","24.6","1.3","0.2","17.6","23.1","0.7","0.5","1.2","0.056","-1.2","-1.5","-2.8","-0.2",1997
"95","Vinny Del Negro","SG","30","SAS","72","2243","14.4","0.529","0.179","0.165","2","9.5","5.6","18.6","1.4","0.2","9.9","19.3","3.2","-0.1","3.1","0.066","-0.1","-1.4","-1.5","0.3",1997
"96","Bison Dele","C","27","CHI","9","138","13.7","0.453","0","0.238","11.6","15.3","13.5","13.5","1.2","2.7","13.6","26.1","0","0.2","0.2","0.073","-3.6","-1.3","-4.9","-0.1",1997
"97","Tony Delk","PG","23","CHH","61","867","14.2","0.596","0.438","0.199","4.5","9.2","6.9","18.5","2.3","0.5","19.6","18.8","1","0.6","1.6","0.087","0.9","-0.6","0.3","0.5",1997
"98","Dell Demps","SG","26","ORL","2","10","1.9","0.258","0.333","0.667","0","0","0","0","5.4","0","0","17.9","0","0","0","-0.07","-7","2.9","-4.2","0",1997
"99","Vlade Divac*","C","28","CHH","81","2840","17.9","0.533","0.055","0.306","10.6","20","15.5","17.5","2","4.7","16.7","19.1","3.4","3.9","7.3","0.123","0.6","2","2.5","3.3",1997
"100","Sherman Douglas","PG","30","MIL","79","2316","14.6","0.557","0.187","0.28","3","7.2","5.1","29.7","1.8","0.3","18.3","16.8","3.4","1.2","4.6","0.095","0.6","-0.8","-0.2","1.1",1997
"101","Greg Dreiling","C","34","DAL","40","389","7.3","0.466","0.014","0.365","5.6","17.3","11.3","4.5","1.1","1.4","9.5","11.2","0","0.3","0.4","0.045","-5.4","0.2","-5.1","-0.3",1997
"102","Clyde Drexler*","SG","34","HOU","62","2271","19.9","0.548","0.373","0.298","6.3","12.4","9.5","26.4","2.7","1.2","13.3","23.5","4.8","3.4","8.1","0.172","3.4","1.5","4.9","3.9",1997
"103","Nate Driggers","SG","23","BOS","15","132","6.8","0.366","0.209","0.326","9.7","9.4","9.6","6.8","1.1","1.1","10.9","17.9","-0.2","0","-0.2","-0.059","-4.5","-3.1","-7.5","-0.2",1997
"104","Kevin Duckworth","C","32","LAC","26","384","6.1","0.473","0.039","0.155","6.7","11.7","9.1","6.6","1.2","2.2","23.1","16.6","-0.5","0.3","-0.2","-0.03","-5.7","0","-5.7","-0.3",1997
"105","Chris Dudley","C","31","POR","81","1840","10.1","0.449","0","0.468","13.5","24.4","19.1","3.2","1.1","4","18.5","10.6","0","3.4","3.5","0.091","-2.9","1.1","-1.8","0.1",1997
"106","Joe Dumars*","SG","33","DET","79","2923","15.6","0.586","0.439","0.293","1.7","6.4","4.1","18.7","1.1","0","11.5","18.9","6.8","2","8.8","0.144","2.6","-1","1.6","2.7",1997
"107","Tony Dumas","SG","24","TOT","24","278","5.2","0.402","0.292","0.26","1.2","5.5","3.3","15","1.9","0.6","13","20.3","-0.5","0.1","-0.3","-0.055","-6.9","-0.7","-7.6","-0.4",1997
"108","Acie Earl","C","26","TOT","47","500","10.7","0.433","0.028","0.467","8","14.7","11.3","6.7","1.6","4.5","13.9","22.7","-0.5","0.5","0","-0.004","-4.3","-0.2","-4.5","-0.3",1997
"109","Tyus Edney","PG","23","SAC","70","1376","12.7","0.499","0.107","0.55","2.9","6.8","4.8","25.4","2.3","0.1","18.7","19.5","0.7","0.8","1.5","0.054","-1.6","-0.8","-2.4","-0.1",1997
"110","Blue Edwards","SF","31","VAN","61","1439","10","0.472","0.194","0.238","3.9","11.5","7.6","13.5","1.4","1.1","13.8","18.9","-0.4","0.3","-0.1","-0.003","-3.2","-1.6","-4.8","-1",1997
"111","Kevin Edwards","PG","31","NJN","32","477","9.8","0.47","0.235","0.235","1.9","8.2","4.9","19.5","1.9","0.6","19.5","22.4","-0.4","0.2","-0.2","-0.021","-2.9","-2.1","-5.1","-0.4",1997
"112","Craig Ehlo","SG","35","SEA","62","848","7.6","0.412","0.383","0.105","5.6","10.1","7.8","12.3","2.3","0.4","14.8","16.4","-0.7","1","0.3","0.018","-3.3","0.1","-3.2","-0.2",1997
"113","Howard Eisley","PG","24","UTA","82","1083","11.1","0.53","0.234","0.289","2.4","7","4.8","27.7","2.2","0.8","24.1","19.6","0.1","1.1","1.2","0.052","-2","-0.3","-2.3","-0.1",1997
"114","Mario Elie","SF","33","HOU","78","2687","14.3","0.662","0.489","0.395","2.7","7.2","5.1","17.6","1.8","0.3","16.4","13.9","6.3","2.6","8.9","0.159","0.8","0.7","1.5","2.4",1997
"115","Sean Elliott","SF","28","SAS","39","1393","14","0.529","0.272","0.422","4","12.7","8.2","15.5","0.9","1.4","13.9","21.3","1.4","0.1","1.5","0.051","0.3","-1.7","-1.4","0.2",1997
"116","Dale Ellis","SF","36","DEN","82","2940","12.9","0.537","0.459","0.228","3.9","7.4","5.7","9.8","1.1","0.2","10.3","21.5","3.2","0","3.1","0.051","0.4","-2.3","-1.9","0",1997
"117","LaPhonso Ellis","PF","26","DEN","55","2002","18.2","0.529","0.255","0.278","6.2","15.7","11","12.7","1.1","1.4","9.3","28","2.7","0.9","3.6","0.087","2.2","-1.7","0.5","1.3",1997
"118","Pervis Ellison","PF","29","BOS","6","125","6.5","0.412","0","0.313","7.7","17","12","4.4","2","5.4","27.8","8.7","-0.1","0.1","0","-0.001","-5.2","2.2","-3.1","0",1997
"119","Brian Evans","SF","23","ORL","14","59","11.7","0.455","0.364","0","1.9","14.3","8","20.5","0.9","2.6","8.3","18.7","0","0.1","0.1","0.07","0.1","0.6","0.7","0",1997
"120","Patrick Ewing*","C","34","NYK","78","2887","21.3","0.548","0.007","0.434","7.5","26.4","17.3","10.8","1.3","5.3","14.4","29.8","2.9","6.9","9.8","0.163","0.9","1.9","2.8","3.5",1997
"121","Jamie Feick","PF-C","22","TOT","41","624","11.1","0.405","0.089","0.427","15.3","26.3","20.6","6.6","1.4","1.8","14.3","16.2","-0.3","0.5","0.2","0.016","-3.5","-2.3","-5.8","-0.6",1997
"122","Duane Ferrell","SF","31","IND","62","1115","11.6","0.521","0.131","0.279","6.2","8.8","7.5","10.3","1.8","0.4","12.7","18","0.7","1.1","1.9","0.081","-1.3","0.4","-0.9","0.3",1997
"123","Danny Ferry","PF","30","CLE","82","2633","11.7","0.523","0.358","0.11","4","12.8","8.3","10.4","1.2","1.1","10.1","17.6","2.2","3.4","5.6","0.102","-0.6","0.2","-0.4","1",1997
"124","Michael Finley","SF","23","TOT","83","2790","14.5","0.53","0.261","0.229","3.6","11.9","7.8","14.3","1.3","0.7","12.2","22","2.3","1.6","3.9","0.067","1","-0.7","0.3","1.6",1997
"125","Matt Fish","C","27","TOT","6","8","-3.2","0.333","0","0","14.8","57.7","36.6","0","0","0","40","28.1","-0.1","0","0","-0.287","-16","-3","-19","0",1997
"126","Derek Fisher","PG","22","LAL","80","921","11","0.491","0.279","0.458","3.1","8.8","6","20.1","2.3","0.4","18.4","18.8","0","1","1.1","0.056","-2.9","0.2","-2.7","-0.1",1997
"127","Greg Foster","C","28","UTA","79","920","8.4","0.508","0.012","0.265","8.1","16.8","12.7","5","0.6","1.8","16.5","16.5","0","1","1","0.054","-4.3","-1","-5.3","-0.8",1997
"128","Rick Fox","SF","27","BOS","76","2650","16.5","0.551","0.293","0.277","4.6","13.2","8.6","17.8","3.2","1.1","14.3","20.1","3.3","1.9","5.2","0.094","1","0.7","1.7","2.5",1997
"129","Todd Fuller","C","22","GSW","75","949","10.4","0.483","0","0.414","13.5","17.7","15.6","4","0.6","1.6","14.2","17.2","0.4","0.3","0.7","0.034","-3.4","-2.4","-5.8","-0.9",1997
"130","Kevin Gamble","SF","31","SAC","62","953","11.6","0.529","0.392","0.035","1.6","11.6","6.5","12.9","1.2","1.3","8.5","14.9","1.1","0.6","1.6","0.082","-0.2","-0.1","-0.3","0.4",1997
