"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"1","Gary Alcorn","C","24","LAL","20","174","2.5","0.356","0","0.2","0","0","0","0","0","0","0","0","-0.2","0.2","0","-0.002","0","0","0","0",1961
"2","Paul Arizin*","SF","32","PHW","79","2935","17.1","0.506","0","0.418","0","0","0","0","0","0","0","0","6.7","3","9.7","0.159","0","0","0","0",1961
"3","Al Attles*","PG","24","PHW","77","1544","8.8","0.44","0","0.298","0","0","0","0","0","0","0","0","0.4","1.5","1.9","0.058","0","0","0","0",1961
"4","Dick Barnett","SG","24","SYR","78","2070","17.1","0.492","0","0.282","0","0","0","0","0","0","0","0","4.1","1.7","5.8","0.135","0","0","0","0",1961
"5","Elgin Baylor*","SF","26","LAL","73","3133","28.2","0.498","0","0.398","0","0","0","0","0","0","0","0","9.1","5.7","14.8","0.227","0","0","0","0",1961
"6","Ernie Beck","SG","29","TOT","10","82","12.5","0.405","0","0.241","0","0","0","0","0","0","0","0","0","0.1","0.1","0.064","0","0","0","0",1961
"7","Whitey Bell","PG","28","NYK","5","45","4.8","0.388","0","0.167","0","0","0","0","0","0","0","0","-0.1","0","0","-0.043","0","0","0","0",1961
"8","Al Bianchi","PG","28","SYR","52","667","8.8","0.389","0","0.254","0","0","0","0","0","0","0","0","-0.8","0.6","-0.1","-0.01","0","0","0","0",1961
"9","Bucky Bockhorn","SG","27","CIN","79","2669","10.4","0.431","0","0.196","0","0","0","0","0","0","0","0","0.1","0.1","0.3","0.005","0","0","0","0",1961
"10","Bob Boozer","PF","23","CIN","79","1573","13","0.468","0","0.41","0","0","0","0","0","0","0","0","1.3","0.1","1.4","0.042","0","0","0","0",1961
"11","Carl Braun*","PG","33","NYK","15","218","14.8","0.499","0","0.177","0","0","0","0","0","0","0","0","0.4","0.1","0.4","0.097","0","0","0","0",1961
"12","Dave Budd","SF","22","NYK","61","1075","10.7","0.475","0","0.371","0","0","0","0","0","0","0","0","0.9","0.3","1.2","0.055","0","0","0","0",1961
"13","Barney Cable","SF","25","SYR","75","1642","11.4","0.487","0","0.188","0","0","0","0","0","0","0","0","1.7","1.6","3.3","0.096","0","0","0","0",1961
"14","Wilt Chamberlain*","C","24","PHW","79","3773","27.8","0.519","0","0.429","0","0","0","0","0","0","0","0","12.3","6.5","18.8","0.24","0","0","0","0",1961
"15","Gene Conley","PF","30","BOS","75","1242","11","0.42","0","0.309","0","0","0","0","0","0","0","0","-0.5","3.2","2.8","0.107","0","0","0","0",1961
"16","Ed Conlin","SF","27","PHW","77","1294","10","0.406","0","0.232","0","0","0","0","0","0","0","0","-0.9","1.4","0.5","0.018","0","0","0","0",1961
"17","Larry Costello","PG","29","SYR","75","2167","17.2","0.546","0","0.4","0","0","0","0","0","0","0","0","6.3","2.3","8.6","0.19","0","0","0","0",1961
"18","Bob Cousy*","PG","32","BOS","76","2468","17.4","0.436","0","0.327","0","0","0","0","0","0","0","0","0.9","6.3","7.2","0.14","0","0","0","0",1961
"19","Ralph Davis","SG","22","CIN","73","1210","8.2","0.418","0","0.115","0","0","0","0","0","0","0","0","-0.2","0.1","-0.2","-0.007","0","0","0","0",1961
"20","Archie Dees","C","24","DET","28","308","12.9","0.466","0","0.348","0","0","0","0","0","0","0","0","0.3","0.1","0.4","0.062","0","0","0","0",1961
"21","Walter Dukes","C","30","DET","73","2044","16.3","0.484","0","0.567","0","0","0","0","0","0","0","0","2.4","1.4","3.7","0.088","0","0","0","0",1961
