"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"17","Ed Burton","F","25","STL","7","42","7.8","0.39","0","0.35","0","0","0","7","0","0","0","0","-0.1","0.1","0","-0.017","0","0","0","0",1965
"18","Donnie Butcher","PG","28","DET","71","1157","10.9","0.465","0","0.578","0","0","0","13.6","0","0","0","0","0.7","1.2","1.9","0.08","0","0","0","0",1965
"19","Al Butler","PG","26","BAL","25","172","5.7","0.371","0","0.205","0","0","0","9.4","0","0","0","0","-0.3","0","-0.3","-0.077","0","0","0","0",1965
"20","Joe Caldwell","SF","23","DET","66","1543","13","0.408","0","0.271","0","0","0","10.8","0","0","0","0","-1.6","1.9","0.3","0.008","0","0","0","0",1965
"21","Wilt Chamberlain*","C","28","TOT","73","3301","28.6","0.513","0","0.422","0","0","0","13.8","0","0","0","0","9.6","5.5","15.1","0.219","0","0","0","0",1965
"22","Len Chappell","C","24","NYK","43","655","12.9","0.436","0","0.272","0","0","0","3.6","0","0","0","0","-0.2","0.3","0.1","0.009","0","0","0","0",1965
"23","Larry Costello","PG","33","PHI","64","1967","14","0.527","0","0.399","0","0","0","19.3","0","0","0","0","4.1","1.5","5.7","0.138","0","0","0","0",1965
"24","Mel Counts","C","23","BOS","54","572","13.5","0.424","0","0.272","0","0","0","4.4","0","0","0","0","-0.4","1.8","1.5","0.123","0","0","0","0",1965
"25","Steve Courtin","SG","22","PHI","24","317","6.9","0.45","0","0.204","0","0","0","9.3","0","0","0","0","0.1","0.2","0.2","0.036","0","0","0","0",1965
"26","Dave DeBusschere*","PF","24","DET","79","2769","17.4","0.476","0","0.365","0","0","0","12.8","0","0","0","0","2.8","3.7","6.6","0.114","0","0","0","0",1965
"27","Connie Dierking","C","28","TOT","68","1294","13.2","0.438","0","0.312","0","0","0","7.9","0","0","0","0","-0.1","1.5","1.4","0.052","0","0","0","0",1965
"28","Terry Dischinger","SG","24","DET","80","2698","17.7","0.543","0","0.368","0","0","0","10.7","0","0","0","0","7.7","2.6","10.3","0.183","0","0","0","0",1965
"29","Bob Duffy","PG","24","DET","4","26","18.4","0.497","0","0.636","0","0","0","25.9","0","0","0","0","0.1","0","0.1","0.156","0","0","0","0",1965
"30","Johnny Egan","PG","26","NYK","74","1664","15.4","0.55","0","0.376","0","0","0","21.6","0","0","0","0","4.1","1","5.1","0.146","0","0","0","0",1965
"31","Leroy Ellis","C","24","LAL","80","2026","14.2","0.497","0","0.406","0","0","0","3.4","0","0","0","0","2.5","1.3","3.8","0.09","0","0","0","0",1965
"32","Wayne Embry*","C","27","CIN","74","2243","14.2","0.504","0","0.481","0","0","0","5.5","0","0","0","0","3.1","1.4","4.5","0.097","0","0","0","0",1965
"33","Mike Farmer","SF","28","STL","60","1272","10.7","0.455","0","0.23","0","0","0","9.6","0","0","0","0","0.4","1.4","1.8","0.069","0","0","0","0",1965
"34","Bob Ferry","PF","27","BAL","77","1280","10.8","0.479","0","0.589","0","0","0","6.1","0","0","0","0","0.9","0.3","1.2","0.044","0","0","0","0",1965
"35","Dave Gambee","SF","27","PHI","80","1993","14.7","0.493","0","0.426","0","0","0","8.1","0","0","0","0","2.9","1.7","4.6","0.11","0","0","0","0",1965
"36","Tom Gola*","SG","32","NYK","77","1727","12","0.506","0","0.396","0","0","0","17.3","0","0","0","0","2.2","1.2","3.4","0.094","0","0","0","0",1965
"37","Johnny Green","PF","31","NYK","78","1720","17.5","0.493","0","0.408","0","0","0","11.5","0","0","0","0","2.5","1.3","3.8","0.107","0","0","0","0",1965
"38","Si Green","PG","31","BAL","70","1086","11.6","0.461","0","0.438","0","0","0","17.4","0","0","0","0","0.6","0.2","0.8","0.037","0","0","0","0",1965
"39","Jerry Greenspan","SG","23","PHI","5","49","15.7","0.726","0","0.615","0","0","0","0","0","0","0","0","0.3","0","0.3","0.283","0","0","0","0",1965
"40","Hal Greer*","SG","28","PHI","70","2600","16.3","0.495","0","0.332","0","0","0","17.9","0","0","0","0","4.4","2.2","6.6","0.121","0","0","0","0",1965
"41","Jerry Grote","G","24","LAL","11","33","14.9","0.589","0","0.182","0","0","0","17.8","0","0","0","0","0.1","0","0.1","0.175","0","0","0","0",1965
"42","Richie Guerin*","SG","32","STL","57","1678","16.4","0.517","0","0.455","0","0","0","23.9","0","0","0","0","3.7","1.9","5.7","0.162","0","0","0","0",1965
"43","Cliff Hagan*","SF","33","STL","77","1739","16.5","0.491","0","0.297","0","0","0","12.5","0","0","0","0","2.9","1.8","4.7","0.129","0","0","0","0",1965
"44","Happy Hairston","PF","22","CIN","61","736","15","0.439","0","0.47","0","0","0","5.1","0","0","0","0","-0.1","0.5","0.4","0.027","0","0","0","0",1965
"45","Reggie Harding","C","22","DET","78","2699","13","0.435","0","0.212","0","0","0","8.9","0","0","0","0","-0.4","3.5","3.1","0.056","0","0","0","0",1965
"46","Charlie Hardnett","PF","26","BAL","20","200","8.4","0.376","0","0.488","0","0","0","1.3","0","0","0","0","-0.4","0.1","-0.3","-0.074","0","0","0","0",1965
"47","John Havlicek*","SG","24","BOS","75","2169","16.3","0.441","0","0.223","0","0","0","13.8","0","0","0","0","-0.1","4.6","4.5","0.1","0","0","0","0",1965
"48","Tom Hawkins","SF","28","CIN","79","1864","9","0.443","0","0.379","0","0","0","5.5","0","0","0","0","0","1","1","0.026","0","0","0","0",1965
"49","Walt Hazzard","SG","22","LAL","66","919","9.3","0.415","0","0.232","0","0","0","20.7","0","0","0","0","-0.3","0.6","0.2","0.013","0","0","0","0",1965
"50","Tom Heinsohn*","SF","30","BOS","67","1706","14.3","0.432","0","0.24","0","0","0","12.9","0","0","0","0","-0.5","4.2","3.6","0.102","0","0","0","0",1965
"51","Art Heyman","SG","23","NYK","55","663","14.5","0.486","0","0.494","0","0","0","17.4","0","0","0","0","0.9","0.4","1.3","0.094","0","0","0","0",1965
"52","Wayne Hightower","PF","25","TOT","75","1547","10.5","0.431","0","0.446","0","0","0","4.7","0","0","0","0","-0.5","1.2","0.7","0.023","0","0","0","0",1965
"53","Gary Hill","SG","23","TOT","12","103","4.3","0.32","0","0.389","0","0","0","8.9","0","0","0","0","-0.3","0.1","-0.2","-0.092","0","0","0","0",1965
"54","Tom Hoover","C","24","NYK","24","153","9.6","0.445","0","0.438","0","0","0","10.2","0","0","0","0","0","0.1","0.1","0.047","0","0","0","0",1965
"55","Bailey Howell*","PF","28","BAL","80","2975","18.9","0.582","0","0.605","0","0","0","9.9","0","0","0","0","10.1","0.7","10.9","0.175","0","0","0","0",1965
"56","Les Hunter","PF","22","BAL","24","114","8.8","0.299","0","0.219","0","0","0","13.3","0","0","0","0","-0.5","0","-0.5","-0.21","0","0","0","0",1965
"57","Darrall Imhoff","C","26","LAL","76","1521","10.7","0.499","0","0.495","0","0","0","7.5","0","0","0","0","1.3","1.1","2.4","0.076","0","0","0","0",1965
"58","Luke Jackson","PF","23","PHI","76","2590","15.2","0.473","0","0.399","0","0","0","5","0","0","0","0","1.9","2.8","4.8","0.088","0","0","0","0",1965
"59","Gus Johnson*","SF","26","BAL","76","2899","16.6","0.457","0","0.28","0","0","0","13.6","0","0","0","0","1.3","0.8","2.2","0.036","0","0","0","0",1965
"60","K.C. Jones*","PG","32","BOS","78","2434","11","0.439","0","0.355","0","0","0","21.9","0","0","0","0","0.5","6.2","6.7","0.132","0","0","0","0",1965
"61","Larry Jones","SG","22","PHI","23","359","8.2","0.372","0","0.34","0","0","0","14.9","0","0","0","0","-0.6","0.3","-0.3","-0.044","0","0","0","0",1965
"62","Sam Jones*","SG","31","BOS","80","2885","20.7","0.505","0","0.287","0","0","0","12.1","0","0","0","0","7.3","5.5","12.8","0.213","0","0","0","0",1965
"63","Wali Jones","SG","22","BAL","77","1250","9.6","0.432","0","0.331","0","0","0","21.1","0","0","0","0","0","0.3","0.3","0.01","0","0","0","0",1965
"64","Willie Jones","PG","28","DET","12","101","8.3","0.403","0","0.115","0","0","0","10.1","0","0","0","0","-0.1","0.1","0","-0.022","0","0","0","0",1965
"65","Red Kerr","C","32","PHI","80","1810","13.2","0.412","0","0.254","0","0","0","14.8","0","0","0","0","-1.2","2.1","0.9","0.024","0","0","0","0",1965
"66","Jim King","PG","23","LAL","77","1671","9.3","0.454","0","0.322","0","0","0","14.2","0","0","0","0","0.5","0.9","1.5","0.043","0","0","0","0",1965
"67","Don Kojis","SF","26","DET","65","836","15.5","0.46","0","0.236","0","0","0","11.1","0","0","0","0","0.5","1","1.5","0.085","0","0","0","0",1965
"68","Howard Komives","PG","23","NYK","80","2378","10.5","0.43","0","0.249","0","0","0","16","0","0","0","0","-0.5","1.2","0.7","0.014","0","0","0","0",1965
"69","Bud Koper","SG","22","SFW","54","631","10.6","0.476","0","0.174","0","0","0","9.9","0","0","0","0","0.5","0.5","1","0.078","0","0","0","0",1965
"70","Barry Kramer","SF","22","TOT","52","507","10","0.417","0","0.452","0","0","0","11","0","0","0","0","-0.3","0.5","0.2","0.017","0","0","0","0",1965
"71","Rudy LaRusso","PF","27","LAL","77","2588","16.2","0.536","0","0.502","0","0","0","10.7","0","0","0","0","5.5","1.8","7.3","0.136","0","0","0","0",1965
"72","George Lee","SF","28","SFW","19","247","11.7","0.461","0","0.675","0","0","0","6.5","0","0","0","0","0.1","0.3","0.4","0.072","0","0","0","0",1965
"73","Kevin Loughery","PG","24","BAL","80","2417","11.6","0.474","0","0.294","0","0","0","17.1","0","0","0","0","2.1","0.5","2.6","0.051","0","0","0","0",1965
"74","Jerry Lucas*","PF","24","CIN","66","2864","20.9","0.551","0","0.326","0","0","0","7.8","0","0","0","0","7.6","2.3","9.9","0.166","0","0","0","0",1965
"75","Bill McGill","C","25","TOT","24","133","8.3","0.379","0","0.262","0","0","0","9.8","0","0","0","0","-0.3","0.1","-0.1","-0.04","0","0","0","0",1965
"76","McCoy McLemore","SF","22","SFW","78","1731","9.8","0.392","0","0.303","0","0","0","6.5","0","0","0","0","-2.3","2.1","-0.3","-0.008","0","0","0","0",1965
"77","Tom Meschery","SF","26","SFW","79","2408","12.9","0.463","0","0.403","0","0","0","6.2","0","0","0","0","1.3","2.8","4.1","0.081","0","0","0","0",1965
"78","Eddie Miles","PG","24","DET","76","2074","13.8","0.478","0","0.224","0","0","0","11","0","0","0","0","2.2","1.7","4","0.092","0","0","0","0",1965
"79","Jackie Moreland","PF","26","DET","54","732","9.5","0.398","0","0.351","0","0","0","12.5","0","0","0","0","-0.8","0.9","0.1","0.006","0","0","0","0",1965
"80","Jeff Mullins","SG","22","STL","44","492","13.2","0.456","0","0.292","0","0","0","13.3","0","0","0","0","0.2","0.6","0.8","0.079","0","0","0","0",1965
"81","Cotton Nash","SF","22","TOT","45","357","9.3","0.408","0","0.359","0","0","0","7.3","0","0","0","0","-0.3","0.3","0","-0.001","0","0","0","0",1965
"82","Willie Naulls","SF","30","BOS","71","1465","12.4","0.433","0","0.224","0","0","0","6.8","0","0","0","0","-0.5","3.1","2.6","0.085","0","0","0","0",1965
"83","Don Nelson*","SF","24","LAL","39","238","14","0.477","0","0.306","0","0","0","14.2","0","0","0","0","0.2","0.2","0.4","0.08","0","0","0","0",1965
"84","Paul Neumann","PG","27","TOT","76","2034","14.9","0.532","0","0.392","0","0","0","16.6","0","0","0","0","4.7","1.7","6.5","0.153","0","0","0","0",1965
"85","Bevo Nordmann","C","25","BOS","3","25","13","0.6","0","0","0","0","0","14.9","0","0","0","0","0","0.1","0.1","0.241","0","0","0","0",1965
"86","Don Ohl","SG","28","BAL","77","2821","13.5","0.484","0","0.299","0","0","0","13","0","0","0","0","3.4","0.5","3.9","0.066","0","0","0","0",1965
"87","Bud Olsen","PF","24","CIN","79","1372","13","0.495","0","0.381","0","0","0","8.3","0","0","0","0","1.7","0.7","2.5","0.087","0","0","0","0",1965
"88","Bob Pettit*","PF","32","STL","50","1754","22.6","0.51","0","0.439","0","0","0","11.7","0","0","0","0","4.3","2.7","7.1","0.193","0","0","0","0",1965
"89","Gary Phillips","SG","25","SFW","73","1541","8.2","0.403","0","0.36","0","0","0","13.2","0","0","0","0","-1.3","1.5","0.2","0.007","0","0","0","0",1965
"90","Hub Reed","C","28","DET","62","753","8.3","0.422","0","0.262","0","0","0","6.4","0","0","0","0","-0.3","0.8","0.6","0.036","0","0","0","0",1965
"91","Willis Reed*","C","22","NYK","80","3042","17.8","0.477","0","0.279","0","0","0","6.7","0","0","0","0","3.1","2.4","5.5","0.087","0","0","0","0",1965
"92","Oscar Robertson*","PG","26","CIN","75","3421","26.7","0.561","0","0.472","0","0","0","37.8","0","0","0","0","14.3","2.7","17","0.238","0","0","0","0",1965
"93","Guy Rodgers*","SG","29","SFW","79","2699","14.2","0.421","0","0.265","0","0","0","30.5","0","0","0","0","-0.9","3.8","2.8","0.051","0","0","0","0",1965
"94","John Rudometkin","SF","24","TOT","23","376","8.9","0.392","0","0.325","0","0","0","5.9","0","0","0","0","-0.5","0.4","-0.1","-0.012","0","0","0","0",1965
"95","Bill Russell*","C","30","BOS","78","3466","19.5","0.472","0","0.435","0","0","0","14.8","0","0","0","0","2.4","14.4","16.9","0.234","0","0","0","0",1965
"96","Tom Sanders*","PF","26","BOS","80","2459","12.2","0.478","0","0.297","0","0","0","4.8","0","0","0","0","1.9","5.5","7.5","0.146","0","0","0","0",1965
"97","Ray Scott","PF","26","DET","66","2167","15","0.416","0","0.288","0","0","0","15.5","0","0","0","0","-1.6","2.9","1.3","0.029","0","0","0","0",1965
"98","Larry Siegfried","SG","25","BOS","72","996","14","0.475","0","0.336","0","0","0","15.9","0","0","0","0","1","2.1","3.2","0.152","0","0","0","0",1965
"99","Paul Silas","PF","21","STL","79","1243","12.3","0.406","0","0.437","0","0","0","5.2","0","0","0","0","-0.9","2.1","1.2","0.046","0","0","0","0",1965
"100","Adrian Smith","SG","28","CIN","80","2745","12.9","0.519","0","0.337","0","0","0","11.9","0","0","0","0","5","1.1","6.1","0.106","0","0","0","0",1965
"101","Tom Thacker","PG","25","CIN","55","470","7.8","0.358","0","0.28","0","0","0","11.2","0","0","0","0","-0.8","0.3","-0.6","-0.057","0","0","0","0",1965
"102","John Thompson*","PF","23","BOS","64","699","9.8","0.451","0","0.502","0","0","0","2.8","0","0","0","0","0.1","1.7","1.8","0.124","0","0","0","0",1965
"103","Rod Thorn*","SG","23","DET","74","1770","14.2","0.476","0","0.324","0","0","0","12.7","0","0","0","0","1.7","1.7","3.4","0.093","0","0","0","0",1965
"104","Nate Thurmond*","PF","23","SFW","77","3173","16.5","0.456","0","0.288","0","0","0","7.1","0","0","0","0","1","5.1","6.1","0.092","0","0","0","0",1965
"105","John Tresvant","PF","25","STL","4","35","18.9","0.468","0","0.818","0","0","0","23.3","0","0","0","0","0","0.1","0.1","0.155","0","0","0","0",1965
"106","Jack Twyman*","SF","30","CIN","80","2236","13.9","0.487","0","0.221","0","0","0","8.9","0","0","0","0","2.9","1","3.9","0.083","0","0","0","0",1965
"107","Chico Vaughn","SG","24","STL","75","1965","11.8","0.474","0","0.298","0","0","0","11.8","0","0","0","0","1.8","1.7","3.4","0.084","0","0","0","0",1965
"108","Chet Walker*","SF","24","PHI","79","2187","14.3","0.471","0","0.415","0","0","0","8.5","0","0","0","0","1.8","1.9","3.7","0.081","0","0","0","0",1965
"109","Gerry Ward","SG","23","BOS","3","30","-4.7","0.136","0","0.056","0","0","0","23.3","0","0","0","0","-0.3","0.1","-0.2","-0.366","0","0","0","0",1965
"110","Ben Warley","SF","28","PHI","64","900","11.2","0.472","0","0.696","0","0","0","7.6","0","0","0","0","0.6","0.9","1.5","0.08","0","0","0","0",1965
"111","Jerry West*","PG","26","LAL","74","3066","25","0.572","0","0.477","0","0","0","20","0","0","0","0","14.8","1.9","16.7","0.261","0","0","0","0",1965
"112","Gene Wiley","C","27","LAL","80","2002","10.3","0.478","0","0.295","0","0","0","6.8","0","0","0","0","0.9","1.5","2.4","0.058","0","0","0","0",1965
"113","Lenny Wilkens*","PG","27","STL","78","2854","15.6","0.496","0","0.532","0","0","0","21.6","0","0","0","0","4.6","3.5","8.1","0.135","0","0","0","0",1965
"114","George Wilson","C","22","CIN","39","288","2.6","0.271","0","0.194","0","0","0","5","0","0","0","0","-1.6","0.2","-1.4","-0.236","0","0","0","0",1965
